nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
230,Mijloace fixe în construcţii civile şi industriale,SC YDAIL CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",699.404,113.856,348.540,220.742,1.382.542,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
231,Investiţii pentru dezvoltarea activităţii şi consolidarea poziţiei pe piaţă,SC ALMA PRO CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 920.000 lei pentru investiţii pentru IMM",457.699,74.509,354.805,172.221,1.059.234,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
232,Eficientizarea activitatii societatii prin intocmirea unui studiu de fezabilitate,Kamina Company SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.794,5.206,15.429,9.771,61.200,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
233,Prognozarea cresterii societatii prin intocmirea unui studiu de fezabilitate,ELPROD 2000 SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.794,5.206,15.429,9.771,61.200,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
234,Achizitie servicii de consultanta pentru dezvoltarea afacerii,SIGUR CA DA SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,20.957,3.543,10.500,0,35.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
235,MAXIMIZAREA VALORII ADAUGATE IN ACTIVITATEA DE PRODUCTIE SI COMERCIALIZARE A CONFECTIILOR,ICE ANGEL COM S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.383,5.305,19.312,10.640,66.640,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
236,"SERVICII DE CONSULTANTA CALIFICATE PENTRU COMPETITIVITATE IN CADRUL SOCIETATII EURO DAN SRL IASI, REGIUNEA DE NORD-EST",SC EURO DAN SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,21.047,3.558,10.545,7.679,42.829,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
237,Dezvoltare si eficienta cu ajutorul serviciilor de consultanta,SC BRAS TRUCKS SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.978,5.237,16.785,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
238,Excelenta si eficienta prin servicii de consultanta,SC BRAS SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.978,5.237,16.785,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
239,Modernizarea instrumentelor de competitivitate pentru S.C HIDROTHERM S.A ROMAN,S.C.HIDROTERM S.A.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.175,5.270,15.620,11.455,63.520,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
240,Modernizari tehnologice pentru activitatea de productie traditionala,S.C. ARCO TRUST ANDY'S S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.175,5.270,15.620,11.455,63.520,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
241,Performanta prin eficienta,CONFECTII METALICE SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,20.631,3.487,10.336,6.546,41.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
242,Start spre ecoeficienta,POP TRANS SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,22.643,3.828,11.344,7.185,45.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
243,Factori pentru eficienta,EXACT FACTOR SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,23.616,3.992,11.832,7.494,46.934,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
244,Puls economic prin tehnologii competente,LIFE STYLE SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,19.625,3.317,9.832,6.226,39.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
245,PUNTE SPRE RENTABILITATE,LEVISAD SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,21.385,3.615,10.714,6.786,42.500,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
246,Consultanta pentru extinderea afacerii in domeniul productiei de materiale de constructii,SC VIA GRANITO SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.774,5.010,15.336,0,51.120,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
247,Consultanta pentru achizitionare utilaj reciclare ambalaje,SC PALD'ART SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.666,4.992,15.282,0,50.940,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
248,ELABORAREA UNEI STRATEGII DE BUSINESS PROCESS REDESIGN IN VEDEREA EFICIENTIZARII SI SIMPLIFICARII PROCEDURILOR DE LUCRU,CENTRUL MEDICAL SANA S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.955,5.039,15.426,9.770,61.190,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
249,Consultanta si management pentru dezvoltarea firmei,SC MEDANAMIN SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.455,5.121,15.675,4.900,57.150,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
250,"Studiu de afacere si plan de fezabilitate pentru extindere capacitate de productie fabrica de mobila, Bocsa",SC FORELLE SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,21.672,3.528,10.800,0,36.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
251,"Studiu de fezabilitate si plan de afaceri pentru extindere ciupercarie, Moldova Noua, Macesti",SC JYSIYAS SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.943,5.037,15.420,0,51.400,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
252,"Asistenta pentru S.C. CTU IMPEX S.R.L., loc. Cluj- Napoca judetul Cluj in vederea accesului la servicii de consultanta calificate in management pentru obtinerea de finantare, instruire pentru management si consultanta financiara specifica",SC CTU IMPEX SRL.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,28.174,4.586,14.040,1.800,48.600,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
253,"Dezvoltarea si inovarea bazei antreprenoriale prin asigurarea infrastructurii logistice, informationale si accesul S.C. Ecomat Distributie S.R.L.,la servicii de consultanta calificate si servicii integrate pentru afacerea desfasurata",S.C. Ecomat Distributie S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,22.755,3.704,11.340,0,37.799,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
254,Dezvoltarea resurselor umane - dezvoltare durabila,SC OTI DISTRIBUTION IASI SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.620,5.147,16.233,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
255,Excelenta si eficienta prin consultanta,SC VIO CONTEXPERT SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.620,5.147,16.233,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
256,Strategii pentru dezvoltare durabila,SC ECOINVEST CONSULT SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.620,5.147,16.233,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
257,STUDII DE DEZVOLTARE,PI TAC S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,29.240,4.760,15.000,0,49.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
258,"SERVICII DE CONSULTANTA CALIFICATE PENTRU COMPETITIVITATEA INTREPRINDERII SC PETRANS SRL NEAMT, REGIUNEA DE NORD- EST",SC PETRANS SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.100,4.900,15.000,10.500,60.500,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
259,Consultanta financiara - primul pas spre cresterea competitivitatii pe criterii de calitate in contextul pietei concurentiale europene,GLOBAL SYSTEM S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.343,5.102,18.223,10.387,65.054,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
260,Perfectionarea Resurselor Umane - Eficienta si Dezvoltare durabila,SC OTI DISTRIBUTION SUCEAVA SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.620,5.147,16.233,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
261,PERFECTIONAREA RESURSELOR UMANE - EFICIENTA SI DEZVOLTARE DURABILA,SC OTI DISTRIBUTION VASLUI SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.620,5.147,16.233,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
262,Strategie de dezvoltare a Arsenal Marketing & Promotion pentru perioada 2008-2010,SC Arsenal Marketing & Promotion SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.287,5.093,15.592,0,51.972,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
263,Consultanta pentru dezvoltarea unui nou serviciu,ERFOLG COMPANY SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.895,5.029,15.396,13.714,65.035,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
264,"SERVICII DE CONSULTANŢĂ CALIFICATE ÎN CADRUL MICROINTREPRINDERII SC AER-TECH IMPEX SRL NEAMT, REGIUNEA DE NORD-EST",SC AER-TECH IMPEX SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,19.866,3.234,9.900,6.270,39.270,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
265,ELABORAREA UNUI STUDIU DE MARKETING ÎN SCOPUL DEZVOLTĂRII NOULUI PRODUS - HELPDESK IT ONLINE,S.C. Advice Group Media S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,29.928,4.872,15.177,11.723,61.700,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
266,Eficientizarea activităţii societăţii prin realizarea unui plan de afaceri,SC PANEX GRUP SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.829,5.181,15.863,10.045,62.917,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
267,PROGNOZAREA DEZVOLTĂRII AFACERII SC EXPERT DESIGN ART SRL PRIN ÎNTOCMIREA UNUI PLAN DE AFACERI,SC EXPERT DESIGN ART SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.829,5.181,15.863,10.045,62.917,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
268,Elaborarea unui plan de afaceri pentru eficientizarea activităţii societăţii,SC TELNET COMPUTERS SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.829,5.181,15.863,10.045,62.917,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
269,Dezvoltarea şi eficientizarea activităţii firmei prin elaborarea unui plan de afaceri,SC AUTO WASH IMPEX SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.829,5.181,15.863,0,52.873,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
270,Eficientizarea activităţii societăţii prin elaborarea unui studiu de fezabilitate,SC PIBIT SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.283,5.093,15.589,0,51.964,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
271,Realizarea unui studiu de fezabilitate pentru dezvoltarea societăţii,SC CLTM ACCORD GROUP SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.283,5.093,15.589,9.873,61.837,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
272,Dezvoltarea activităţii societăţii prin elaborarea unui plan de afaceri,SC LALELE IMPEX SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,32.659,5.317,16.275,10.309,64.560,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
273,Dezvoltarea Resurselor Umane - Dezvoltare durabilă,SC OTI DISTRIBUTION IASI SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.620,5.147,16.233,0,53.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
274,Sprijinirea SC Agenţia PONTIC SRL Brăila în achiziţia unui studiu integrat pentru utilizarea de instrumente şi soluţii informatice în domeniul GIS pentru crearea de noi servicii pe piaţa locală şi regională,SC AGENTIA PONTIC SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.405,5.113,18.259,2.921,57.698,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
275,Cum se transformă mărcile în capital... sau despre drumul de la valoare la strategie în organizaţia Leru Com SRL - Oradea,Leru Com SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,22.060,3.591,10.994,6.963,43.608,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
276,Studiu şi strategie de management pentru sprijinirea consolidării şi dezvoltării Pald'Art în contextul situaţiei economice actuale,SC PALD'ART SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,32.680,5.320,16.286,0,54.286,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
277,Strategie de mediatizare şi plan de promovare pentru Oferta ce include noi servicii cu valoare adaugată,SC VIA GRANITO SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,32.680,5.320,16.286,0,54.286,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
278,"Strategie de mediatizare şi plan de promovare pentru implementarea programului intern - ""Mobilier office nou şi second hand""",SC PALD'ART SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,32.680,5.320,16.286,0,54.286,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
279,Studiu şi strategie de management pentru îmbunătăţirea poziţiei pe piaţă şi creşterea competitivităţii,SC VIA GRANITO SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,32.680,5.320,16.286,0,54.286,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
280,Progres cu Sprijinul Consultanţei,S.C. SERAD COM IMPEX S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.895,5.029,15.396,12.176,63.498,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
281,OPORTUNITĂŢI DE MODERNIZARE A MANAGEMENTULUI SC PATCM SRL TĂRGU NEAMŢ PENTRU CRESTEREA COMPETITIVITĂŢII,S.C. PATCM S.R.L.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.428,4.953,15.165,11.120,61.665,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
282,CREŞTEREA COMPETENŢELOR MANAGERIALE LA SC AG SAN INVEST SRL,S.C. AG SAN INVEST S.R.L,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.428,4.953,15.165,11.120,61.665,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
283,Achiziţionarea de servicii de consultanţă calificată în vederea dezvoltării activităţii economice a SC GENERAL CONT SERVICE SRL CRAIOVA,SC GENERAL CONT SERVICE SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,20.210,3.290,11.500,0,35.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
284,Achiziţionarea de servicii de consultanţă calificată în vederea dezvoltării unui mediu de afaceri favorabil întreprinderii,SC EXPERT PRINT ADVERTISE SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,30.702,4.998,15.300,9.690,60.690,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
285,"Consultanţă în afaceri privind posibilităţile de extindere, modernizare şi dezvoltare a societăţii",SC AMETIST SRL,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.304,5.096,15.600,9.880,61.880,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
286,DEZVOLTAREA COMPETENŢELOR MANAGERIALE ALE SC SOCIN SA PENTRU O MAI BUNĂ POZIŢIONARE PE PIAŢĂ,S.C. SOCIN S.A.,Axa Prioritară 1/ DMI 1.3.2. Dezvoltarea durabilă a antreprenoriatului / Sprijin pentru consultanţă acordat IMM,31.227,5.083,15.562,12.629,64.501,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
