nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
215,Tranzitia de la scoala la viata activa prin promovarea dezvoltarii profesionale si a aptitudinilor practice la locul de munca,COLEGIUL TEHNIC IULIU MANIU,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.215.169,167.905,28.226,0,1.411.300,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
216,STAGII DE PREGATIRE PRACTICA SI ACTIVITATI DE STIMULARE A INSERTIEI PE PIATA MUNCII PENTRU STUDENTI SI ABSOLVENTI,Universitatea ”Alexandru Ioan Cuza” din Iasi,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.525.764,210.821,35.441,66.770,1.838.795,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
217,Firma de exercitiu- rampa de lansare in cariera,"Colegiul Economic ""Dionisie Pop Martian"" Alba Iulia",Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,646.714,89.359,15.032,69.186,820.291,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
218,Un pas înainte,"Grup Scolar ""Constantin Brancusi"" - Targu Mures",Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.374.243,189.885,31.921,0,1.596.049,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
219,Elaborare CDL şi materiale de învăţare pentru siguranţa şi sănătatea elevilor,COLEGIUL TEHNIC GHEORGHE ASACHI IASI,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.262.513,174.447,29.350,79.350,1.545.660,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
220,"PREGATIREA PRACTICA SI CONSILIEREA PROFESIONALA, OPORTUNITATI PENTRU REUSITA IN CARIERA",INSPECTORATUL SCOLAR AL JUDETULUI IALOMITA,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.003.055,138.596,23.299,0,1.164.950,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
221,Consiliere şi orientare profesională prin informare şi evaluare psihologică. „Pasul cel mare. De la liceu la universitate”,"Universitatea Tehnică ""Gheorghe Asachi"" din Iaşi Departamentul pentru Pregătirea Personalului Didactic",Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.323.062,182.813,30.732,3.250,1.539.857,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
222,Primii paşi către o carieră de succes,Şcoala de Arte şi Meserii Bârlad,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,618.058,85.400,14.357,0,717.815,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
223,Camera de Comert Virtuala a Elevilor Antreprenori,Grupul Scolar Administrativ si de Servicii Victor Slavescu Ploiesti,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,197.316,27.264,6.000,12.559,243.139,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
224,MediaLab - Laborator de formare a competentelor practice si transfer de know-how in industria media,AUR” – Asociaţia Naţională a Specialiştilor în Resurse Umane,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.465.767,202.531,34.047,116.327,1.818.672,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
225,Studiu privind insertia socio-profesionala a absolventilor de invatamant profesional si tehnic,Centrul Judetean de Resurse si de Asistenta Educationala Arad,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.169.168,161.549,27.157,0,1.357.874,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
226,Vreau sa muncesc,Centrul Judetean de Resurse si Asistenta Educationala Vrancea,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.252.624,173.080,29.096,0,1.454.800,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
227,PLM-Adaptor,Sc Ada Computers SRL,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,8.221.224,1.135.963,492.485,518.206,10.367.878,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
228,"Parteneriat transnaţional pentru stagii de practică mai atractive pentru elevi, în domeniul construcţiilor",OFICIUL PATRONAL JUDETEAN IASI,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.812.327,250.417,44.200,163.880,2.270.824,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
229,Locul meu pe piata muncii,Mercury360 Communications,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,2.068.489,285.812,123.911,0,2.478.212,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
230,Studiu national de monitorizare a insertiei pe piata muncii a absolventilor din invatamantul superior,Unitatea Executiva pentru Finantarea Invatamantului Superior si a Cercetarii Stiintifice Universitare (UEFISCSU),Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,8.223.277,1.136.246,191.011,0,9.550.534,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
231,"S.O.S. Sectorul Medical Proiect pilot pentru eficientizarea practicii si insertiei, corelat cu campanii nationale de promovare, orientare si consiliere, in scopul reducerii deficitului de personal medical",SCOALA POSTLICEALA SANITARA FUNDENI,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,8.502.936,1.174.888,198.000,1.050.000,10.925.824,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
232,Stagii de practica geriatrica valorizate intr-un context transnational modern,ASOCIATIA FILANTROPICA MEDICAL-CRESTINA CHRISTIANA,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,14.813.734,2.046.878,344.094,1.295.272,18.499.978,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
233,Practica ta pentru educaţia viitorului,UNIVERSITATEA DE VEST DIN TIMISOARA,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,8.926.533,1.233.418,207.348,0,10.367.299,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
234,Stagii moderne de practica in domeniul electrotehnic,Alewijnse Training Center Romania,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,1.940.687,268.153,45.500,255.000,2.509.340,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
235,"Practica sa inveti, invata sa practici",SC EDU TIM CONSULTANTA EUROPEANA SRL,Axa Prioritară 2/ DMI 2.1. Tranziţia de la şcoală la viaţa activă,12.896.762,1.782.002,772.567,929.880,16.381.211,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
236,"TOŢI LA GRĂDINIŢĂ, TOŢI ÎN CLASA I. Programe integrate pentru creşterea accesului la educaţie şi a nivelului educaţional al copiilor din comunităţi defavorizate, cu precădere romi, în 2008-2009","Ministerul Educaţiei, Cercetării şi Tineretului – Direcţia Generală Învăţământ în Limbile Minorităţilor şi Relaţia cu Parlamentul",Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,15.929.018,2.200.982,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
237,Privind spre viitor – o şansă de integrare pe piaţa muncii pentru persoanele cu dizabilităţi,Fundatia Motivation Romania,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.846.576,255.150,42.892,101.910,2.246.528,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
238,„Paşi strategici în vederea îmbunătăţirii accesului la educaţie al copiilor romi”,Romani CRISS- Centrul Romilor pentru Intervenţie Socială şi Studii,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,15.521.426,2.144.663,360.533,0,18.026.622,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
239,"Educaţie, calificare şi facilitarea tranziţiei spre un loc de muncă pentru elevi şi tineri cu risc sau în situaţie de abandon şcolar","Ministerul Educaţiei, Cercetării şi Tineretului",Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,15.779.241,2.180.287,366.521,0,18.326.049,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
240,Noua poartă de acces către piaţa muncii:Meserii,Asociatia Pro Formare Europeana,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,4.379.092,605.078,102.000,0,5.086.170,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
241,Educaţia copiilor romi – calea spre un loc de muncă stabil,Agenţia Naţională pentru Romi,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,14.446.096,1.996.080,1.850.000,0,18.292.176,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
242,„Scoala – o sansa pentru fiecare”,Agenţia Naţională pentru Romi,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,8.099.104,1.119.089,188.127,0,9.406.320,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
243,Educatia de calitate - un pas spre egalitate,"Centrul Rromilor ""Amare Rromentza""",Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,2.718.170,375.581,63.138,0,3.156.889,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
244,Sa ramanem in scoala,Fundatia Mara,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,703.892,97.260,17.000,31.038,849.190,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
245,MODERNIZAREA SI ADAPTAREA EDUCATIEI PRESCOLARE IN VEDEREA PREVENIRII FENOMENULUI DE PARASIRE TIMPURIE A SCOLII,Asociatia de Stiinte Cognitive din Romania,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.518.897,209.873,35.281,0,1.764.050,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
246,",, TRENUL SPERANŢEI” - O ŞANSǍ PENTRU FIECARE",Grupul Scolar Industrial Transporturi Cai Ferate Timisoara,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.568.548,216.733,36.435,0,1.821.716,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
247,Scoala dupa scoala pentru copiii ramasi acasa,GRUP ŞCOLAR INDUSTRIAL DE MATERIALE DE CONSTRUCŢII,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,240.913,33.288,5.596,12.454,292.251,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
248,Copiii romi se pregatesc pentru gradinita,Salvati Copiii Romania,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.313.027,181.427,34.560,111.678,1.640.692,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
249,"Fii prezent şi activ în şcoala porţilor deschise care te pregăteşte pentru o participare viitoare pe o piaţă a muncii modernă, flexibilă şi incluzivă",Şcoala cu clasele I-VIII Costeşti,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,532.153,73.530,12.361,0,618.044,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
250,Cresterea accesului si participarii in invatamantul primar si secundar pentru copii din mediul rural,Primaria Comunei Prundeni,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.353.648,187.039,31.443,156.705,1.728.835,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
251,Sprijin educational pentru prescolari si scolari,Primaria Comunei Prundeni,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.062.853,146.859,24.688,138.478,1.372.878,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
252,O sansa in educatie pentru prescolari si elevi cu dizabilitati,ASOCIATIA IDEI PENTRU VIITOR,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.202.477,166.151,27.932,0,1.396.560,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
253,Fiecare elev merita o sansa,Asociatia de Tineret Bucura,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.096.032,151.444,25.459,0,1.272.935,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
254,Alege Şcoala,Patriarhia Romana,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,4.651.252,642.684,109.142,0,5.403.078,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
255,Prevenirea fenomenului de parasire timpurie a scolii in mediul rural,Primaria Comunei Stroesti,Axa Prioritară 2/ DMI 2.2. Prevenirea şi corectarea părăsirii timpurii a şcolii,1.122.135,155.050,26.065,147.304,1.450.554,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
256,„Creşterea calităţii serviciilor prin formare profesională continuă”,FIPCM Spiru Haret - Filiala Brăila,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,346.969,10.731,7.300,0,365.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
257,Calificare la standarde europene in meseria de mecanic auto si tinichigiu carosier (CMATC),"Grup Scolar ""George Bibescu""",Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,457.928,14.163,9.635,0,481.725,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
258,Personal calificat garantia serviciilor de calitate,Fundatia Scoala Romana de Afaceri a Camerelor de Comert si Industrie - filiala Braila,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,543.078,16.796,11.426,0,571.300,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
259,CALIFICAREA - primul pas spre un viitor mai sigur,FUNDATIA ROMANO GERMANA CENTRU DE PREGATIRE SI PERFECTIONARE PROFESIONALA VLADIMIRESCU,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,717.965,22.205,22.790,17.210,780.170,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
260,si eu ma calific,Fundatia Mara,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,413.172,12.779,10.000,21.900,457.850,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
261,Calificarea şi recalificarea angajaţilor din industria de prelucrare a lemnului,Agenţia de Dezvoltare Durabilă a Judeţului Braşov,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,663.274,20.514,13.955,29.834,727.577,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
262,"O NOUĂ CALIFICARE, O NOUĂ ŞANSĂ",S.C. ARINI S.R.L.,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.431.264,44.266,77.660,0,1.553.190,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
263,Servicii integrate de calificare/recalificare destinate anagajatilor din Regiunea Sud- Muntenia in vederea cresterii competitivitatii economice si adaptabilitatii la locul de munca,ASOCIATIA INAPOI LA MUNCA DAMBOVITA,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.431.526,44.274,32.000,0,1.507.800,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
264,"SĂ TE CALIFICI, O ŞANSĂ PENTRU VIITORUL TĂU","COLEGIUL TEHNIC ""MIHAI BACESCU""",Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,285.180,8.820,6.000,7.000,307.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
265,Formare profesionala continua in domeniul electric si informatic pentru calificare/recalificare angajati,SC AMIRAS C&L IMPEX SRL,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.316.213,40.708,71.417,0,1.428.338,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
266,Ia startul din Pole - Position Califica-te in domeniul auto,Fundatia Dezvoltarea Popoarelor,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.440.089,44.539,30.298,130.873,1.645.799,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
267,"Calificarea, primul pas spre bunastare",Euro Jobs,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.097.485,33.943,60.000,0,1.191.428,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
268,COMPETITIVITATE SI STABILITATE PE PIATA MUNCII PRIN CALIFICARE,SC Terra Nova Group SRL,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.450.441,44.859,78.700,0,1.574.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
269,"Calificarea, sansa unei vieti mai bune","Grup Scolar de Constructii ""Anghel Saligny""",Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.129.553,34.935,23.765,0,1.188.253,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
270,"Dezvoltarea personala si profesionala a angajatilor, conditie esentiala pentru cresterea competitivitatii acestora, ca factor determinant in dezvoltarea economica a judetului Galati","Colegiul Economic ""Virgil Madgearu"" Galati",Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,238.426,7.374,5.020,1.334,252.154,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
271,Campania Succesului Tau,"Colegiul Tehnic ""Anghel Saligny"" Baia Mare",Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.630.517,50.428,34.305,77.400,1.792.650,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
272,Calificarea resurselor umane din întreprinderi - stimulent al performanţei şi adaptabilităţii pe piaţa muncii,SC INFOPROB SRL BACAU,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.126.497,34.840,61.123,35.078,1.257.538,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
273,Calificarea profesionala-garantia succesului economic,COLEGIUL TEHNIC IULIU MANIU,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.299.755,40.199,27.346,0,1.367.300,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
274,FII CALIFICAT SI COMPETITIV INTR-O ECONOMIE BAZATA PE CUNOASTERE - FORMARE PROFESIONALA IN DOMENIUL TIC (COM-TIC),FUNDATIA GIOVANNI BOSCO,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.666.509,51.542,35.062,6.260,1.759.372,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
275,Un viitor mai bun o calificare mai buna,Fundatia Centrul de Pregatire Profesionala Valcea,Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,1.118.155,34.582,23.645,0,1.176.382,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
276,Calificari multiple – sansa pentru sporirea calitatii vietii,"Colegiul de Industrie Alimentar[a ""Elena Doamna"" Galati",Axa Prioritară 2/ DMI 2.3. Acces şi participare la FPC,283.026,8.753,5.956,21.059,318.794,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
