beneficiario,asse,ob_spec,azione,codice_operazione,titolo_operazione,anno,importo_impegnato,importo_pagato
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. RIPAR. ELABORAT. ELETTRONICI - 13073010,2008,"1.050,00","937,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ANALISTA MECCANICO - 13070008,2008,"1.400,00","1.150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MANUTENT. MOTORI TELAI GEST.ELET. * - 13070180,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,CARROZZIERE LAMIERISTA - 13060942,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,BANCONIERE DI VENDITA - 20010021,2008,"1.000,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MONTAT. ZOCCOLI PER RELAIS - 13093901,2008,"1.400,00","200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ANALISTA MECCANICO - 13070008,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla manutenzione di infrastrutture ferroviarie - operatore specializzato,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"COMMESSO VENDITA, IN GENERE - 20010013",2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla riparazione carrozzeria,2008,"350,00","350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"COMMESSO VENDITA, IN GENERE - 20010013",2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FOTOCOMPOSITORE - 12010716,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMPUTER GRAFICA - 25030495,2008,"1.050,00","837,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla riparazione motori,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,RETTIFIC. DI PRECISIONE - 13080411,2008,"150,00","150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,OFFELLIERE (PASTICCIERE) - 05050034,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,SERRAMENTISTA LATTONIERE - 13060629,2008,"1.400,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"COMMESSO VENDITA, IN GENERE - 20010013",2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto impiantistica elettrica civile e industriale,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto conduzione mezzi di trasporto su rotaia - macchinista,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. ALLA VENDITA - 20010054,2008,"700,00","400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto gestione stocks,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.050,00","100,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,BANCONIERE DI VENDITA - 20010021,2008,"100,00","100,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Autista di mezzi di trasporto,2008,"1.050,00","737,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.050,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.050,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.400,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla produzione pane pasta,2008,"1.050,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.050,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.200,00","1.200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ELETTRIC. PROVETTO - 17031105,2008,"1.050,00","1.000,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,LATTONIERE - 13060611,2008,"1.050,00","250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto ufficio tecnico e progettazione - Metalmeccanica,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FOTOCOMPOSITORE - 12010716,2008,"1.050,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"PASTICCIERE, IN GENERE - 05050026",2008,"50,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,RIPARATORE DI CARROZZERIA - 13061577,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,SPINATORE (MECCANICA) - 13073325,2008,"2.000,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. TERMICO - 16080319,2008,"1.050,00","287,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. ALLA VENDITA - 20010054,2008,"1.000,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.450,00","1.450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ELETTRICISTA - 17031113,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ANALISTA MECCANICO - 13070008,2008,"600,00","600,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla circolazione dei treni - operatore speciallizzato,2008,"450,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MAGAZZINIERE - 25040114,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,RIPARATORE DI CARROZZERIA - 13061577,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla prestampa,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,PROGETTISTA ORAFO - 13130000,2008,"700,00","650,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MANUTENT. MECCANICO - 13093505,2008,"1.050,00","225,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"AUSILIARIO DI VENDITA, IN GENERE - 20030003",2008,"700,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,OPERAT. MACCH. UTENS. COMPUTERIZZ. - 13070503,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO ALIMENTARI E MISTI - 20010104,2008,"700,00","537,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO GRANDI MAGAZZINI - 20014403,2008,"450,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.050,00","850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MONTAT. MACCH. PER UFFICIO ELETTRIC - 17031006,2008,"1.050,00","350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,OPERAT. LAVORAZ. MOTORIST. MECCANI* - 13070164,2008,"1.050,00","400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle lavorazioni MU (CN),2008,"1.750,00","1.750,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. AL BANCO DI SALUMERIA - 20010047,2008,"875,00","300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto controllo approvvigionamenti,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.150,00","1.150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto conduzione mezzi di trasporto su rotaia - macchinista,2008,"550,00","385,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto impiantistica elettrica civile e industriale,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.050,00","500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,RIPARATORE DI CARROZZERIA - 13061577,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MAGAZZINIERE - 25040114,2008,"1.050,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO GRANDI MAGAZZINI - 20014403,2008,"700,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,addetto impiantistica idro-termo sanitaria,2008,"1.400,00","975,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ELETTRIC. PROVETTO - 17031105,2008,"1.050,00","350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto ai servizi socio-assistenziali,2008,"700,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.050,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MANUTENT. IMPIANTI ELETTRICI - 17020629,2008,"1.400,00","500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto installazione impianti elettronici e reti informatiche,2008,"1.225,00","200,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.050,00","575,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto gestione stocks,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MAGAZZINIERE - 25040114,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"COMMESSO VENDITA, IN GENERE - 20010013",2008,"1.000,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MONTAT. APPAR. TERMICI IDRAULICI - 13091202,2008,"1.050,00","262,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.050,00","950,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla saldatura e carpenteria,2008,"1.750,00","1.225,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO TESSUTI E CONFEZIONI - 20010609,2008,"700,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.050,00","300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FORNAIO - 05020110,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,addetto impiantistica idro-termo sanitaria,2008,"1.400,00","887,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.250,00","1.250,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"MECCANICO, IN GENERE - 13070016",2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,LEGATORE INDUSTRIALE - 12050050,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.050,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"PASTICCIERE, IN GENERE - 05050026",2008,"1.050,00","300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO TESSUTI E CONFEZIONI - 20010609,2008,"587,50","587,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.050,00","400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,GUIDA MACCHINE ATTREZZATE - 13072103,2008,"1.050,00","300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO TESSUTI E CONFEZIONI - 20010609,2008,"1.050,00","950,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TIPOGRAFO - 12020079,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,SERRAMENTISTA - 16080228,2008,"1.050,00","650,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle lavorazioni agricole - Percorso viti-vinicolo,2008,"1.050,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,RIPARATORE MECCANICO - 13072004,2008,"987,50","987,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MECCANICO RIPARATORE D'AUTO - 6.2.3.1.16,2008,"1.050,00","150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MECCAN. RIPARATORE D'AUTO - 13072020,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla riparazione motori,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ELETTRIC. PROVETTO - 17031105,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.137,50","1.137,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla manutenzione di infrastrutture ferroviarie - operatore specializzato,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"AUSILIARIO DI VENDITA, IN GENERE - 20030003",2008,"1.000,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto gestione stocks,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla manutenzione e attrezzeria,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MAGAZZINIERE - 25040114,2008,"1.050,00","150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.050,00","650,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.050,00","100,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,LAMIERISTA - 13060009,2008,"1.050,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMPUTER GRAFICA - 25030495,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.395,50","1.395,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"AUSILIARIO DI VENDITA, IN GENERE - 20030003",2008,"700,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto gestione stocks,2008,"750,00","525,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. ALLA VENDITA - 20010054,2008,"1.050,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.050,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto montaggio e collaudo,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla manutenzione di materiale rotabile � operatore specializzato,2008,"450,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOSIFONISTA - 16080327,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. TERMICO - 16080319,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ELETTRIC. PROVETTO - 17031105,2008,"1.050,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,IMPIANTISTA ELETTRICISTA - 17020132,2008,"1.050,00","400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,OPERATORE AGRO-AMBIENTALE * - 01020197,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla circolazione dei treni - operatore speciallizzato,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ELETTRAUTO - 17031303,2008,"50,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI ELETTRICI - 17020173,2008,"1.050,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"MECCANICO, IN GENERE - 13070016",2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. LAVORAZ. CIRCUITI STAMPATI - 17030867,2008,"1.400,00","537,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"AUSILIARIO DI VENDITA, IN GENERE - 20030003",2008,"1.000,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"2.000,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO GRANDI MAGAZZINI - 20014403,2008,"1.050,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FOTOCOMPOSITORE - 12010716,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.050,00","337,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla manutenzione di infrastrutture ferroviarie - operatore specializzato,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto impiantistica elettrica civile e industriale,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,COMMESSO GRANDI MAGAZZINI - 20014403,2008,"350,00","350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MONTAT. DI PANNELLI SOLARI - 13093604,2008,"100,00","100,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI ELETTRICI - 17020173,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto gestione stocks,2008,"1.050,00","450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.050,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,LAMIERISTA - 13060009,2008,"1.050,00","300,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla stampa,2008,"1.337,50","1.337,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,CARPENTIERE IN METALLO - 13110028,2008,"2.000,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FINITORE METALLI PREZIOSI - 13130019,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla stampa,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.050,00","150,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,ADD. ALLA VENDITA - 20010054,2008,"1.000,00","700,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FOTOLITOGRAFO - 12041000,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,"MONTAT. ASCENSORI, SCALE MOBILI - 13092507",2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,TERMOIDRAULICO - 16080707,2008,"1.050,00","400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle lavorazioni MU (CN),2008,"2.000,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla manutenzione di infrastrutture ferroviarie - operatore specializzato,2008,"550,00","550,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto gestione stocks,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,OPERAT. LAVORAZ. MOTORIST. MECCANI* - 13070164,2008,"1.050,00","350,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla riparazione motori,2008,"600,00","600,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,GRAFICO - 12031225,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla saldatura e carpenteria,2008,"2.000,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"2.000,00","1.400,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,FORNAIO - 05020110,2008,"1.050,00","37,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alle vendite prodotti non alimentari,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MONTAT. RIPARAT. APPAR. ELETTRONICH - 17030958,2008,"462,50","462,50"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,OPERAT. ELETTRICO - 17031022,2008,"1.225,00","1.225,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto alla saldatura e carpenteria,2008,"1.850,00","1.850,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MAGAZZINIERE - 25040114,2008,"1.050,00","50,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,Addetto montaggio e collaudo,2008,"1.450,00","1.450,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,MOTORISTA MECCANICO - 13100102,2008,"1.500,00","1.050,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,INST. IMPIANTI IDRO-TERMO-SANITARI - 16080301,2008,"1.500,00","1.500,00"
APPRENDISTATO.FVG.IT,1,A,12,2.00817E+11,addetto impiantistica idro-termo sanitaria,2008,"1.400,00","1.275,00"
