"ragione_sociale","azione","titolo_operazione","importo_approvato","fund_type","currency","uri"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","MECCANICO AUTORIPARATORE","440.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","MECCANICO AUTORIPARATORE II ANNO","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE CREAZIONI DI MODA CON COMPETENZE DI VENDITA","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE DELL'ABBIGLIAMENTO CON COMPETENZE DI VENDITA II° ANNO","110.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE ELETTRICO","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore elettrico Forlì-Cesena","440.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE ELETTRICO II° ANNO","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore elettronico","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE ELETTRONICO","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore Grafi co con competenze di computer grafi ca e stampa","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE GRAFICO CON COMPETENZE DI COMPUTER GRAFICA E STAMPA","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione iniziale per adulti","Addetto/a al cablaggio di impianti elettrici","128.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione iniziale per adulti","Installatore di impianti termoidraulici","68.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione iniziale per adulti","Addetto/a all'installazione di impianti termoidraulici","68.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione iniziale per adulti","COMETA Percorsi formativi professionalizzanti per l'inclusione sociale","180.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione iniziale per adulti","COMETA: percorsi formativi professionalizzanti per l'inclusione sociale e lavorativa","243.131,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, tirocini nella transizione al lavoro","Percorsi di inclusione sociale e lavorativa d'immigrati vulnerabili","93.270,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, tirocini nella transizione al lavoro","Contrasto percorsi modulari di interventi integrati per l'inserimento sociale e lavorativo di donne in condizione di svantaggio","9.060,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, tirocini nella transizione al lavoro","INC.I.P.I.T. Inclusione tramite Inserimento Professionale In Tirocinio e accompagnamento al lavoro","108.900,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, tirocini nella transizione al lavoro","PASS - Programma di Accompagnamento al Sostegno e allo Sviluppo per l'Occupabilità","63.280,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Servizi alle persone","COMETA: percorsi orientativi-professionalizzanti integrati per lo sviluppo di autonomie e competenze lavorative","113.079,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione superiore","Tecnico Informatico con competenze nelle reti e nel web","67.550,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, Formazione superiore","ARTEMISIA","30.200,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione: Operatore Meccanico con competenze nella riparazione di autoveicoli - 3° anno","30.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione: Operatore Elettronico con competenze nella manutenzione elettrica dell'auto - 3° anno","30.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, formazione permanente","SYSTEM ADMINISTRATOR and NETWORK MANAGEMENT per lo sviluppo dell'ICT","21.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"En.A.I.P. Forlì - Cesena","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","ITACA Il viaggio della scelta 2008: azioni di orientamento per accompagnare la transizione dei giovani dai sistemi scolastico-formativi all'inserimento nel mondo del lavoro","11.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore grafi co di stampa e amministrativo-segretariale con integrazione allievi disabili 2007/2009","254.400,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","MONTATORE MECCANICO DI SISTEMI 2007-2008","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","MONTATORE MECCANICO DI SISTEMI 2007-2009","440.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","MONTATORE MECCANICO DI SISTEMI 2008 2010","440.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","MULTIPROFILO 2007 - 2008: OPERATORE EDILE ALLE STRUTTURE - OPERATORE EDILE ALLE INFRASTRUTTURE","110.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Multiprofi lo: operatore amministrativo segretariale e operatore grafi co di stampa con integrazione allievi disabili - secondo ciclo","131.200,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore alle cure estetiche 2008-2010","454.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore alle cure estetiche con integrazione allievi disabili - secondo ciclo","199.400,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore alle cure estetiche con integrazione allievi disabili 2007/2009","348.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE AMMINISTRATIVO-SEGRETARIALE 2008-2010","232.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE DEL PUNTO VENDITA 2008-2010","232.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore del punto vendita con integrazione allievi disabili 2007/2009","234.400,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE EDILE ALLE INFRASTRUTTURE 2007-2009","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE EDILE ALLE INFRASTRUTTURE 2008 2010","220.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE GRAFICO DI STAMPA 2008-2010","234.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione iniziale per adulti","Operatore meccanico","67.500,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione iniziale per adulti","Sperimentazione approccio integrato territoriale per la formazione iniziale delle fasce deboli (immigrati)","35.678,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione iniziale per adulti","Il lavoro possibile - LA FORMAZIONE PER SOSTENERE L'INSERIMENTO LAVORATIVO NEL RAVENNATE","42.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione iniziale per adulti","""FUTURA"" progetto di formazione per adulti con disabilità congenita e/o acquisita","72.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, Formazione superiore","TECNICO COMMERCIALE MARKETING CON COMPETENZE IN COMMERCIO ESTERO","50.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, tirocini nella transizione al lavoro","INC.I.P.I.T. Inclusione tramite Inserimento Professionale In Tirocinio e accompagnamento al lavoro","39.930,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, formazione all'interno dell'obbligo formativo, percorsi integrati nell'istruzione","Percorsi integrati nell'istruzione: Operatore amministrativo segretariale con competenze in commercio estero - 3° anno","35.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","ITACA Il viaggio della scelta 2008: azioni di orientamento per accompagnare la transizione dei giovani dai sistemi scolastico-formativi all'inserimento nel mondo del lavoro","30.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENGIM EMILIA ROMAGNA","Persone, formazione per occupati","Tutorship e inserimento lavorativo","6.048,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore del punto vendita","885.330,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","INSTALLATORE E MANUTENTORE IMPIANTI ELETTRICI","616.400,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Operatore della ristorazione","522.200,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Obbligo formativo 2007/2009: Costruttore su macchine utensili","47.408,24","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Obbligo formativo 2008/2010: Costruttore su macchine utensili","307.165,04","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","Obbligo formativo: 2008/2010: Operatore del punto vendita","158.698,84","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.E.F.A.L. - Bologna - Consorzio Europeo per la formazione e l'Addestra- mento dei Lavoratori - Società Cooperativa","Persone, Formazione all'interno del diritto-dovere all'istruzione e alla formazione/ Percorsi nella formazione","OPERATORE AMMINISTRATIVO-SEGRETARIALE","211.700,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
