Country/Countries,Level,Region,Parsed data file,Program,Initial,"Sub-program
information",Agency (that oversees funding),Explanatory Notes,Currency,Excel/PDF,Priority,"Data
available
for
2007","Data
available
LATVIA,national,all regions,,ESF,LL,Darbības programma „Cilvēkresursi un nodarbinātība”,NVA,,LVL,Excel,Tier 2,,,,,16_4aaa8679063068.32897074.doc,,,,,,PROJEKTA ĪSTENOTĀJS,,,,,,"DARBĪBAS PROGRAMMAS APAKŠAKTIVITĀTE, KURAS IETVAROS PIEŠĶIRTS ESF FINANSĒJUMS",,,,,,Projekta attiecināmais ESF līdzfinansējums (LVL),Projekta attiecināmais nacionālais līdzfinansējums (LVL),,,,Projekta kopējās attiecināmās izmaksas (LVL),,,,,,PROJEKTA APSTIPRINĀŠANAS DATUMS,,,,http://www.nva.lv/esf/docs/16_4aaa8679063068.32897074.doc,,,,,http://ec.europa.eu/regional_policy/country/commu/beneficiaries//latvia/index_en.htm
LATVIA,national,all regions,,ESF,LL,Darbības programma „Cilvēkresursi un nodarbinātība”,NVA,,LVL,Excel,Tier 2,,,,,16_4b7937ffc13b31.23550580.doc,,,,,,PROJEKTA ĪSTENOTĀJS,,,,,,"DARBĪBAS PROGRAMMAS APAKŠAKTIVITĀTE, KURAS IETVAROS PIEŠĶIRTS ESF FINANSĒJUMS",,,,,,Projekta attiecināmais ESF līdzfinansējums (LVL),Projekta attiecināmais nacionālais līdzfinansējums (LVL),,,,Projekta kopējās attiecināmās izmaksas (LVL),,,,,,PROJEKTA APSTIPRINĀŠANAS DATUMS,,,,http://www.nva.lv/esf/docs/16_4b7937ffc13b31.23550580.doc,,,,,http://ec.europa.eu/regional_policy/country/commu/beneficiaries//latvia/index_en.htm
LATVIA,national,all regions,lv_allregions_esf_viaa12121_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12121_2vienoshanaas_2liigumi.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums,Valsts budžeta līdzekļi,,,,Kopējās apstiprinātās projekta attiecināmās izmaksas,,,,,,,,http://www.viaa.gov.lv/files/free/50/850/12121_2vienoshanaas_2liigumi.xls
LATVIA,national,all regions,lv_allregions_esf_viaa12122_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12122_vienoshanas_17_04_2008.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums,Valsts budžeta līdzekļi,,,,Kopējās apstiprinātās projekta attiecināmās izmaksas,,,,,,,,http://www.viaa.gov.lv/files/free/49/849/12122_vienoshanas_17_04_2008.xls
LATVIA,national,all regions,lv_allregions_esf_viaa12215_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12215_uz_27_okt.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums,Valsts budžeta līdzekļi,,,,Kopējās apstiprinātās projekta attiecināmās izmaksas,,,,,,,,http://www.viaa.gov.lv/files/free/32/1832/12215_uz_27_okt.xls
LATVIA,national,all regions,lv_allregions_esf_viaa12242_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12242_05_01_2010_rezult_2.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/38/938/12242_05_01_2010_rezult_2.xls
LATVIA,national,all regions,lv_allregions_erdf_viaa3131_final.csv,ESF,LL,"darbības programma ""Infrastruktūra un pakalpojumi""",VIAA,,LVL,Excel,,,,,,3131_nosl_vienoshanaas_02_12_2009_2.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/62/562/3131_nosl_vienoshanaas_02_12_2009_2.xls
LATVIA,national,all regions,lv_allregions_erdf_viaa31331_final.csv,ESF,LL,"darbības programma ""Infrastruktūra un pakalpojumi""",VIAA,,LVL,Excel,,,,,,31331_nosleegto_liigumu_saraksts_10_03_2010.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/90/1090/31331_nosleegto_liigumu_saraksts_10_03_2010.xls
LATVIA,national,all regions,lv_allregions_erdf_viaa31332_final.csv,ERDF,LL,"darbības programma ""Infrastruktūra un pakalpojumi""",VIAA,,LVL,Excel,,,,,,31332_konk_rezult_15_02_2010.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ERAF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/41/941/31332_konk_rezult_15_02_2010.xls
LATVIA,national,all regions,lv_allregions_erdf_viaa32212_final.csv,ERDF,LL,"darbības programma ""Infrastruktūra un pakalpojumi""",VIAA,,LVL,Excel,,,,,,32212_10_03_2010_2v.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ERAF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/36/1936/32212_10_03_2010_2v.xls
LATVIA,national,all regions,lv_allregions_esf_viaa12112_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12112_05_01_2010_rezult_2.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/84/1884/12112_05_01_2010_rezult_2.xls
LATVIA,national,all regions,lv_allregions_esf_viaa12113_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12113_25_01_konk_rez_2.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/98/798/12113_25_01_konk_rez_2.xls
LATVIA,national,all regions,lv_allregions_esf_viaa12114_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,12114_vienoshanaas_02_03_2009.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta līdzekļi,,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/51/851/12114_vienoshanaas_02_03_2009.xls
LATVIA,national,all regions,lv_allregions_erdf_3112_final.csv,ERDF,LL,"darbības programma ""Infrastruktūra un pakalpojumi""",VIAA,,LVL,Excel,,,,,,3112_nosl_vien_02_09.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ERAF finansējums (LVL),Valsts budžeta finansējums (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/88/1488/3112_nosl_vien_02_09.xls
LATVIA,national,all regions,lv_allregions_esf_11211_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,11211_nosl_vien_14_08_2009.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums,Valsts budžeta finansējums,,,,Kopējās apstiprinātās projekta attiecināmās izmaksas,,,,,,,,http://www.viaa.gov.lv/files/free/52/852/11211_nosl_vien_14_08_2009.xls
LATVIA,national,all regions,lv_allregions_esf_11212_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,11212_lidz_02_09_09_nosl_vien_doktori.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta finansējums (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/53/853/11212_lidz_02_09_09_nosl_vien_doktori.xls
LATVIA,national,all regions,lv_allregions_esf_1112_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",VIAA,,LVL,Excel,,,,,,1112_nosl_vien_02_12_2009_2.xls,,,,,,Nosaukums,Projektā iesaistītie partneri,Projekta nosaukums,Projekta īstenošanas vieta,,,,,,,,,ESF finansējums (LVL),Valsts budžeta dotācija pašvaldībām (LVL),,,,Kopējās apstiprinātās projekta attiecināmās izmaksas (LVL),,,,,,,,http://www.viaa.gov.lv/files/free/57/557/1112_nosl_vien_02_12_2009_2.xls
LATVIA,national,all regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,Tier 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.em.gov.lv/em/2nd/?cat=22424,,,,,,http://www.em.gov.lv/em/2nd/?cat=22104
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.em.gov.lv/em/2nd/?cat=22425,,,,,,http://www.em.gov.lv/em/2nd/?cat=22104
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.em.gov.lv/em/2nd/?cat=22426,,,,,,http://www.em.gov.lv/em/2nd/?cat=22104
LATVIA,national,All regions,,ERDF,LL,"Darbības programma ""Infrastruktūra un pakalpojumi""",VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1586,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1587,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1588,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1589,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1592,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1594,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1595,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1608,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,All regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,VIAA,,,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cfla.gov.lv/?object_id=1612,,,,,,http://www.cfla.gov.lv/?object_id=1561
LATVIA,national,all regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,Ekonomikas Ministrija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.em.gov.lv/em/2nd/?cat=22424,,,,,,http://www.em.gov.lv/em/2nd/?cat=22104
LATVIA,national,all regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,Ekonomikas Ministrija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.em.gov.lv/em/2nd/?cat=22425,,,,,,http://www.em.gov.lv/em/2nd/?cat=22104
LATVIA,national,all regions,,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,Ekonomikas Ministrija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.em.gov.lv/em/2nd/?cat=22426,,,,,,http://www.em.gov.lv/em/2nd/?cat=22104
LATVIA,national,All regions,lv_allregions_erdf_iat1_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat1.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/IAT_1noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat2_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat2.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/%C4%AAAT_2.noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat3_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat3.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/%C4%AAAT_3.noalsegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat4_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat4.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/%C4%AAAT_4noslegtie%20liegumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat5_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat5.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/15_03_10/%C4%AAAT_5noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat6_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat6.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/%C4%AAAT_6noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat7_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat7.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/12_04_10/%C4%AAAT_7noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat8_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat8.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/%C4%AAAT_8noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_iat9_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_iat9.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/12_04_10/%C4%AAAT_9noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_esf_apa_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",LIAA,,,Excel,,,,,,lv_allregions_esf_apa.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/08_02_10/APA_noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_esf_aka_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",LIAA,,,Excel,,,,,,lv_allregions_esf_aka.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/12_04_10/AKA_noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_esf_akd_final.csv,ESF,LL,"darbības programma ""Cilvēkresursi un nodarbinātība""",LIAA,,,Excel,,,,,,lv_allregions_esf_akd.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/21_01_10/AKD_noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_ata1_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_ata1.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/ATA._1noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_ata2_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_ata2.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/07_04_10/ATA_2noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_ata3_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_ata3.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/22_02_10/ATA_3noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
LATVIA,national,All regions,lv_allregions_erdf_ata4_final.csv,ERDF,LL,darbības programmas „Uzņēmējdarbība un inovācijas”,LIAA,,,Excel,,,,,,lv_allregions_erdf_ata4.xls,,,,,,Finansējuma saņēmējs,,Projekta nosaukums,,,,Darbības programmas aktivitāte,,,,Attiecināmais VB finansējums,,Attiecināmais SF finansējums,,,,,,Projekta kopējās attiecināmās izmaksas,,Projekta apstiprināšanas datums,,,,,http://www.liaa.gov.lv/uploaded_files/00JAUNIE00/Sfondi/Noslegtie%20ligumi/22_03_10/ATA_4noslegtie%20ligumi.xls,,,,,,,http://www.liaa.gov.lv/lv/es_strukturfondi/es_strukturfondi/noslegtie_ligumi_20072013plano/_gv/group-id_1488/
